case_id,phone_hash,bank_hash,upi_hash,sim_hash,vehicle_hash,weapon_type,digital_artifact_hash
"KA-202603-065742","PH-6E4E458654","BK-CCBFFF3771","UPI-CD67168F8A","SIM-1F64CC7756","","","DA-F049867280"
"KA-202603-065745","PH-8992E70E03","BK-2936835C98","UPI-E1071F0993","SIM-B1BF369A0E","","","DA-DE809EFD89"
"KA-202603-065748","PH-1D9F9AB407","BK-0DC3F025EF","UPI-D59582D2A5","SIM-7706FBA67D","","","DA-01AE9F13BE"
"KA-202603-065751","PH-A167E5C450","BK-BDA9B6DBD8","UPI-B2C9D53FA7","SIM-D83677607C","","","DA-B4F30B7174"
"KA-202603-065754","PH-FCFDCEACDF","BK-76C8443956","UPI-81E6CA319F","SIM-35717F0F39","","","DA-02597C5854"
"KA-202603-065757","PH-D839BFC0F7","BK-E8453EAA5D","UPI-D6B3F250EE","SIM-C99D8D9C6C","","","DA-691E55E69C"
"KA-202603-065760","PH-9B98EF3804","BK-67340D8EB9","UPI-2DDC77F1D0","SIM-6A4093EEF5","","","DA-38746AAB10"
"KA-202603-065763","PH-3749DE1A8E","BK-BC529879C5","UPI-E8DFF495C9","SIM-4D764D94C9","","","DA-03904E400C"
"KA-202603-065766","PH-66DE773B46","BK-2A792E30C9","UPI-DD3B7104FF","SIM-AD29B16462","","","DA-235E5218DB"
"KA-202603-065769","PH-234CA4E3A5","BK-78A8776DC8","UPI-8C90636C76","SIM-6939CC4CC6","","","DA-9A6247C831"
"KA-202603-065772","PH-DD634BF601","BK-F5BB08A3A1","UPI-90A9BFB5A6","SIM-6FA524D33B","","","DA-FE734035C5"
"KA-202603-065775","PH-33FF80F548","BK-A182830401","UPI-CA69B53F1D","SIM-579C3FB9CD","","","DA-B8CC4DC59C"
"KA-202603-065778","PH-DECADD0F81","BK-984C0BD0E1","UPI-79C24591F9","SIM-4E174187D1","","","DA-2D9E7330FE"
"KA-202603-065781","PH-F9E14135F1","BK-8CED4A9E6D","UPI-F683FE526B","SIM-DA15DD6D7B","","","DA-C62D0ECC97"
"KA-202603-065784","PH-80B5B5F85B","BK-942668DBA2","UPI-34452ECC2B","SIM-B9CDDC51BA","","","DA-CE4C6F754C"
"KA-202603-065787","PH-1E9630FEEB","BK-81BA79494F","UPI-B240954ED5","SIM-C80AAAB2F1","","","DA-CEB884F10E"
"KA-202603-065790","PH-79F4009F9B","BK-AC580286E8","UPI-BF7CC41457","SIM-A05DD86DE1","","","DA-50D6C5BC58"
"KA-202603-065793","PH-8BCA3A468D","BK-82ACE70404","UPI-1B726E5082","SIM-8C1CB46E9B","","","DA-F150D50987"
"KA-202603-065796","PH-7F98B33B1D","BK-190422D7AF","UPI-9A06E39FAC","SIM-44F6B3CB30","","","DA-29CA29F7AC"
"KA-202603-065799","PH-E69AE4E7AC","BK-90953272E7","UPI-42076FD790","SIM-D0116F1085","","","DA-3FFDC691B8"
"KA-202603-065802","PH-55CA386851","BK-C27203878C","UPI-E391C0F65B","SIM-A57FC9DEB8","","","DA-3B9B6BDAA5"
"KA-202603-065805","PH-EA09072D14","BK-21B6B2736E","UPI-5DE28B962F","SIM-C6DEF9576C","","","DA-F13840EFA4"
"KA-202603-065808","PH-C0FEF22D4F","BK-8C8BE744A2","UPI-C06299D1AE","SIM-4C60A2052A","","","DA-C8DB065FFE"
"KA-202603-065811","PH-1C9A1CA88C","BK-DC12D99ED0","UPI-9D37BE1EA2","SIM-65350BB9BE","","","DA-2A10A81406"
"KA-202603-065814","PH-C97CA13960","BK-514CB84941","UPI-B32402E046","SIM-417B422B3C","","","DA-699D6E9295"
"KA-202603-065817","PH-049D38ACA7","BK-A2ABF501EE","UPI-7A3DA6A4EB","SIM-5A8C8923C5","","","DA-070368BCC6"
"KA-202603-065820","PH-4B808E96A4","BK-E961950F58","UPI-C945508416","SIM-037D98ACEE","","","DA-A30D5565E4"
"KA-202603-065823","PH-455DE2F77A","BK-31A8B26227","UPI-034A74B9D1","SIM-C39F005BA6","","","DA-7D26DEB54C"
"KA-202603-065826","PH-CD4F693012","BK-63A6F57A35","UPI-315D207728","SIM-6C35D04944","","","DA-66CD60D87B"
"KA-202603-065829","PH-EE5DF00087","BK-4D4676927B","UPI-C6418D980F","SIM-144BC4D469","","","DA-D5BE6B5AEB"
"KA-202603-065832","PH-14DB6EF0D1","BK-FF3E8BCF1E","UPI-9487AB646F","SIM-B9F5C6C7BE","","","DA-CB339C52CB"
"KA-202603-065835","PH-BA29E46777","BK-758B1C9AAB","UPI-21A548A380","SIM-0DC3BCE8A9","","","DA-7484002B04"
"KA-202603-065838","PH-CC2E9698B5","BK-CBB8E2AC3B","UPI-4D80FDFA19","SIM-FFD6355D10","","","DA-3A892D6EDC"
"KA-202603-065841","PH-F9F3C3B200","BK-C6994A6BBC","UPI-48C66C2CDE","SIM-DFA633D3BE","","","DA-F2B08890AB"
"KA-202603-065844","PH-24A78EF924","BK-4C6F1C60DF","UPI-BFCA7011E9","SIM-14407341ED","","","DA-3026D18A63"
"KA-202603-065847","PH-577A71822D","BK-95DF2DBE0C","UPI-7A685FCFD9","SIM-06F18F7D7F","","","DA-AD5D0FDBFD"
"KA-202603-065850","PH-BDC3C63F27","BK-1B0388316C","UPI-42699E1F6B","SIM-CA2E8D0C1B","","","DA-05E50CBC0B"
"KA-202603-065853","PH-8C2195956C","BK-F17DE554EF","UPI-C2653FFEBB","SIM-190DB8FD7E","","","DA-683471572B"
"KA-202603-065856","PH-9638CB0857","BK-97FFC9D495","UPI-8BF00DA395","SIM-79D78A68C2","","","DA-0B91C88691"
"KA-202603-065859","PH-06A9829F90","BK-F969590166","UPI-A15D52EE5D","SIM-32D3ED5910","","","DA-91D0378A20"
"KA-202603-065862","PH-3BD125A4B0","BK-BBFFC23F7B","UPI-069CCB4275","SIM-7F1334D00B","","","DA-BC21EC0066"
"KA-202603-065865","PH-CC11FC57D0","BK-D70EFA26CA","UPI-D6A3724EAE","SIM-D1E32D8111","","","DA-7FA5F78A17"
"KA-202603-065868","PH-010B6CB1D2","BK-A7CCA88F7B","UPI-3675FFEAF0","SIM-8618733DDC","","","DA-1DA7C5B336"
"KA-202603-065871","PH-C9D36B3FF8","BK-3794E8EA17","UPI-206833BE2D","SIM-4EA010F9A4","","","DA-2DD39EFC29"
"KA-202603-065874","PH-8604377CE7","BK-F07FCCEA16","UPI-5EC8E7C818","SIM-4A65A8A0E5","","","DA-82AB5A9CFD"
"KA-202603-065877","PH-4E6057B4B3","BK-C2B7CA53D9","UPI-72550F0D3C","SIM-1AE8C44A0A","","","DA-92B9A02CF3"
"KA-202603-065880","PH-282C7E0515","BK-9636864182","UPI-57B734BF0A","SIM-87B9C59FD0","","","DA-2DEF267532"
"KA-202603-065883","PH-9198A5626A","BK-F51B933301","UPI-1CFD55040B","SIM-B8F040739A","","","DA-467EB9DD8E"
"KA-202603-065886","PH-F7A3C7F845","BK-7D39664E60","UPI-38DCAC5211","SIM-56A51F3BB8","","","DA-6B3EC138A2"
"KA-202603-065889","PH-1869593F5E","BK-BA7D87FDAC","UPI-183F1FE48B","SIM-95214A06D5","","","DA-D874580847"
"KA-202603-065892","PH-E381F583B4","BK-F1CF96F349","UPI-B2E3AC7152","SIM-9904ABB329","","","DA-A1E4E619A2"
"KA-202603-065895","PH-22F8EE4FAD","BK-40969C2B10","UPI-ED72B7B856","SIM-190777262A","","","DA-33334396FA"
"KA-202603-065898","PH-57799C1B17","BK-29D02D9E8D","UPI-AAE2CDA120","SIM-C81DC38089","","","DA-04084333E6"
"KA-202603-065901","PH-A77330D4BE","BK-F8FA4488AC","UPI-1403983075","SIM-E90F62B34D","","","DA-C972AD5DC1"
"KA-202603-065904","PH-14DD8A721D","BK-A2198C0460","UPI-CA01E1776D","SIM-0FB0957B81","","","DA-D42E6188D7"
"KA-202603-065907","PH-AE95CA5DC9","BK-523A557D1E","UPI-FD413CCCD0","SIM-0ABB74C776","","","DA-D8AF395272"
"KA-202603-065910","PH-35F638F500","BK-A9800264A0","UPI-21833A4026","SIM-AED9C2ED52","","","DA-7100F04E81"
"KA-202603-065913","PH-8389705DFD","BK-7EF63F962E","UPI-ADECEFF7F0","SIM-4635A56FB6","","","DA-243E725456"
"KA-202603-065916","PH-BE8F129EA2","BK-FD93DCB6B2","UPI-B8284E576A","SIM-7783EA1C7F","","","DA-8435AACCB0"
"KA-202603-065919","PH-31AA3E7C50","BK-B04BBC3BF7","UPI-8170D71015","SIM-C6D3A4E664","","","DA-6476FF5E96"
"KA-202603-065922","PH-DD412BF8F6","BK-1F19D21127","UPI-62B215A0F6","SIM-9B0F3818DD","","","DA-71BBFFE9D8"
"KA-202603-065925","PH-807D0B9380","BK-7356E95B2C","UPI-538149C7A3","SIM-4DCF157D95","","","DA-AF1318E429"
"KA-202603-065928","PH-43E154CE84","BK-F694ABC7F6","UPI-92A9B0F3FE","SIM-FCED683EFC","","","DA-ABD3EBC219"
"KA-202603-065931","PH-C9288F91C9","BK-391A3CD54C","UPI-43B3078FDF","SIM-BF1E42DB3B","","","DA-4540A7A1DB"
"KA-202603-065934","PH-7AC5A5578A","BK-DDD70F54AD","UPI-0D9FAF232E","SIM-E9C24242F2","","","DA-1871F2B687"
"KA-202603-065937","PH-CF60D9C3F0","BK-8E6DFC7D61","UPI-6007244CCE","SIM-DB958D5770","","","DA-6695F56291"
"KA-202603-065940","PH-637DB403F3","BK-8875B9AFA1","UPI-86891496FF","SIM-E4E4048C88","","","DA-ECBBAD9339"
"KA-202603-065943","PH-E26E45C874","BK-B2412F4504","UPI-4475663E92","SIM-E142F1A35A","","","DA-9AD9EC1A32"
"KA-202603-065946","PH-113C099AFD","BK-6FCA550B5E","UPI-4C99D69BA6","SIM-84B28EB7CD","","","DA-FB06727E43"
"KA-202603-065949","PH-021825F7B7","BK-74A46DD67C","UPI-25CF104EEE","SIM-E5BA4F53E1","","","DA-31A6D95ABA"
"KA-202603-065952","PH-86F46F5918","BK-516C81ACC8","UPI-119104D185","SIM-E2724D7905","","","DA-7D4D2D1A1A"
"KA-202603-065955","PH-B877E58048","BK-771FE2348D","UPI-BAF22CCD86","SIM-ED624F13C3","","","DA-DC610E1EAD"
"KA-202603-065958","PH-78F6FAE3E6","BK-981939248E","UPI-91C11DDCE7","SIM-F32C6BB49F","","","DA-DB35015815"
"KA-202603-065961","PH-3823AEF8E6","BK-F25054D906","UPI-EC3B68E3FC","SIM-F8159B8E3B","","","DA-7BA6A7A89E"
"KA-202603-065964","PH-9D1D66D595","BK-8FF0592473","UPI-9BA7A26991","SIM-982425C445","","","DA-BCC3F08892"
"KA-202603-065967","PH-EDD156A251","BK-7D9B1CBA9A","UPI-F3C665817F","SIM-285625178B","","","DA-72B237B31F"
"KA-202603-065970","PH-87FF9AF262","BK-B659B0A10C","UPI-E05CA4D03E","SIM-8F60B90652","","","DA-C9C2D942BA"
"KA-202603-065973","PH-CE07C691C5","BK-A7D23C2A85","UPI-F2F13BAE02","SIM-55419B5AEC","","","DA-63BA0A46C5"
"KA-202603-065976","PH-814DEED245","BK-99A883097A","UPI-9F79C46B89","SIM-244972F1F3","","","DA-CB83B89714"
"KA-202603-065979","PH-1A6E3532AD","BK-4F963F0092","UPI-1FE291008B","SIM-54D425DC6B","","","DA-BDFAACEEEF"
"KA-202603-065982","PH-093B68D428","BK-26D70E53AE","UPI-FC7B4E936C","SIM-8B96E5199D","","","DA-FAF4E1D468"
"KA-202603-065985","PH-55AE85BCD3","BK-60E3585F62","UPI-56D3C74A23","SIM-B2C9097FC6","","","DA-1A7000034A"
"KA-202603-065988","PH-8D7A5338A1","BK-6878357E57","UPI-304206F697","SIM-CC21682E5C","","","DA-00542D6121"
"KA-202603-065991","PH-D9602DC288","BK-01C8A56A2B","UPI-E19849AC71","SIM-AAB818FA00","","","DA-3C41835C20"
"KA-202603-065994","PH-0043D40A9D","BK-2569ADD094","UPI-F51ABC40E3","SIM-58A9E82650","","","DA-156D74FE52"
"KA-202603-065997","PH-F5A76A1735","BK-7608AE63B9","UPI-FC61DFC953","SIM-D9EBA471B5","","","DA-60ABD1B0E4"
"KA-202603-066000","PH-88E68AEC87","BK-4889AFE5BE","UPI-EEB62DA707","SIM-0C0F37F5B4","","","DA-E110A947B2"
"KA-202603-066003","PH-7C6D324A67","BK-B9178D4DB8","UPI-C0AE4BD4FE","SIM-4950D5ACCF","","","DA-00E87D85AF"
"KA-202603-066006","PH-7BD2747277","BK-089B35BB0D","UPI-E8EAA27D43","SIM-FFD7414D63","","","DA-C5D85EF4B4"
"KA-202603-066009","PH-BBAC473AA0","BK-568DE9029D","UPI-55FF940D9C","SIM-15F7B5FC28","","","DA-240DE010B8"
"KA-202603-066012","PH-77DA5E1E15","BK-F600A4A8BE","UPI-A86C6A7EC9","SIM-AE81A73114","","","DA-85CA716937"
"KA-202603-066015","PH-CD653731E2","BK-9F45D9EC5B","UPI-22F93394CB","SIM-1AD5436E4C","","","DA-64408C399F"
"KA-202603-066018","PH-8D93214FC2","BK-C4B47099FF","UPI-526346A62E","SIM-90ECBDFF2D","","","DA-7FA0A0F625"
"KA-202603-066021","PH-23ACA6B8CD","BK-30BFF9D0E3","UPI-BE9C14BE00","SIM-37C0D071E8","","","DA-8867D5636A"
"KA-202603-066024","PH-8EA7A38720","BK-536BA933C8","UPI-4A9894A9E6","SIM-2226E18682","","","DA-37A8ABAB79"
"KA-202603-066027","PH-058E1FB456","BK-21FCB5E1CB","UPI-01CC695159","SIM-4B673D7E57","","","DA-BD4B834770"
"KA-202603-066030","PH-74F177D396","BK-558A22C07F","UPI-395EA23DD3","SIM-222C71BBEA","","","DA-E4B45FBED5"
"KA-202603-066033","PH-0622DCC909","BK-F9EFC49657","UPI-C754B6431E","SIM-21B1F4CD99","","","DA-2CC145AF05"
"KA-202603-066036","PH-8E43BA7EBB","BK-17B0FFA5A5","UPI-CA2C66015C","SIM-0CE96D12D1","","","DA-66C1FCF251"
"KA-202603-066039","PH-E3F7290863","BK-766FBBF1DA","UPI-BC28256786","SIM-A90945A6DD","","","DA-035AEE8960"
"KA-202603-066042","PH-6923874EC6","BK-72A4A3CCF5","UPI-99023E58C6","SIM-4AD1CC5F0B","","","DA-0B807A0BB2"
"KA-202603-066045","PH-72C776830A","BK-FF457166BC","UPI-082C6CFC4D","SIM-2E76CDAEE8","","","DA-56CBD181E0"
"KA-202603-066048","PH-E63C4F706E","BK-E5F861228D","UPI-9BF91973A9","SIM-17CEA0D95B","","","DA-678AC00CD3"
"KA-202603-066051","PH-B5506D9973","BK-D2A502749D","UPI-F19E2CDFDB","SIM-108F298BD7","","","DA-053F1CA9EC"
"KA-202603-066054","PH-36ED72BF91","BK-44E398520F","UPI-61ED3F8633","SIM-1DD7365A60","","","DA-1DEAE67DC0"
"KA-202603-066057","PH-810D29D49B","BK-750C10CB36","UPI-3E090E0AB1","SIM-ABFC28FFAB","","","DA-DC0394BA2E"
"KA-202603-066060","PH-5F4F165377","BK-D1FF5C70FF","UPI-7231C18014","SIM-782226887F","","","DA-A6941CE54B"
"KA-202603-066063","PH-57DD197AA8","BK-F2B58A8DD1","UPI-0F95F4EB21","SIM-C9B645BED3","","","DA-7C2317C2FB"
"KA-202603-066066","PH-C2AA1E1F6E","BK-90E3D2BC24","UPI-89AD1D8416","SIM-D836792EFE","","","DA-E927049F78"
"KA-202603-066069","PH-03B814E889","BK-D43281DC8A","UPI-9CDD4984BD","SIM-9AB585CC21","","","DA-AB811FEB4B"
"KA-202603-066072","PH-FB54C3036A","BK-846254763D","UPI-BAFA0B6CB3","SIM-857DDF3204","","","DA-64F9D5DD08"
"KA-202603-066075","PH-C090B523AC","BK-1D48F8CB39","UPI-FABA47F09D","SIM-560A881408","","","DA-B291948096"
"KA-202603-066078","PH-D99B1EBC54","BK-49C73D3C15","UPI-A32BD33332","SIM-DEA7B66865","","","DA-4ABDEDD66D"
"KA-202603-066081","PH-938E95149E","BK-F78DB3E22E","UPI-100A460650","SIM-444E5D153C","","","DA-96DE961E3F"
"KA-202603-066084","PH-BE8CC6DE92","BK-C6BF8DF483","UPI-44DC6ADB47","SIM-6527843762","","","DA-7D7B8F9B9D"
"KA-202603-066087","PH-F2F8164831","BK-51711331B9","UPI-4244D3788E","SIM-25B8104CB2","","","DA-C7EDCA4D89"
"KA-202603-066090","PH-40C4780E04","BK-27FD0156DF","UPI-1275BB32A7","SIM-28024274D7","","","DA-8AE3D416EC"
"KA-202603-066093","PH-B736B252E9","BK-2986CB6956","UPI-1F6156E7AE","SIM-5166F90528","","","DA-986BA81947"
"KA-202603-066096","PH-AD3E3E6F70","BK-82C842EB1B","UPI-EA219911C7","SIM-DDDE347F69","","","DA-5AA1BBC2F1"
"KA-202603-066099","PH-CCD3DF9571","BK-9A14117655","UPI-1583A187DB","SIM-0DEA8C25EC","","","DA-C1AECAC90A"
"KA-202603-066102","PH-ECB6519B8D","BK-073EF5C397","UPI-46C6F31248","SIM-E24636AEB7","","","DA-2707349FD1"
"KA-202603-066105","PH-D6EF9D9ABD","BK-E8E5AA6ECB","UPI-BB40B8F7AD","SIM-E0F179B9E8","","","DA-DCF2DA118F"
"KA-202603-066108","PH-E5F86035D7","BK-AB731C8DD6","UPI-259CEF3763","SIM-8BF97CA561","","","DA-7EB868AEC9"
"KA-202603-066111","PH-7994DE572E","BK-C0804308AA","UPI-A9E84025A2","SIM-5508ABE7C2","","","DA-4824CE0795"
"KA-202603-066114","PH-7DDF5C2A75","BK-23392762BD","UPI-ED7AF73C36","SIM-0DA5D61CF2","","","DA-51780EFB12"
"KA-202603-066117","PH-36906A5EC0","BK-AB8707D25B","UPI-1EBB28E459","SIM-66FA888F33","","","DA-E437013341"
"KA-202603-066120","PH-471CECC538","BK-29C3032542","UPI-45E395539F","SIM-5FF8163F4A","","","DA-E0077DC1ED"
"KA-202603-066123","PH-46E80C5858","BK-99B155EAF3","UPI-C1B2C6223E","SIM-51CC08A715","","","DA-D75184DCD3"
"KA-202603-066126","PH-9C1EB01B7B","BK-1355F92356","UPI-E90A13B202","SIM-306CD58988","","","DA-D08A27219E"
"KA-202603-066129","PH-EA511903D1","BK-B76108E9BB","UPI-D9DD8F25C1","SIM-F834D2E3FA","","","DA-9122BBD2BC"
"KA-202603-066132","PH-9AEDB3CF01","BK-7FC5187679","UPI-E62C9C4D31","SIM-277AC79071","","","DA-7838BF4375"
"KA-202603-066135","PH-8562ACE35C","BK-0BA57C0A75","UPI-6F7B983055","SIM-C2614775C5","","","DA-B63BC68701"
"KA-202603-066138","PH-15BAF62853","BK-F43C7B29CE","UPI-51BFBED096","SIM-DAD17FBCAC","","","DA-F276C28E0E"
"KA-202603-066141","PH-58885AD26B","BK-8ACDB9807F","UPI-2D0C6C4474","SIM-A6135F4984","","","DA-380989B263"
"KA-202603-066144","PH-EECE50BF33","BK-7F4772F857","UPI-CDDE28BFB8","SIM-45792B3917","","","DA-5D56438F7D"
"KA-202603-066147","PH-7879876A33","BK-8AF06EAC43","UPI-A5DC0650A5","SIM-683BA36201","","","DA-DF459F8026"
"KA-202603-066150","PH-551AE89B62","BK-18EB5F1E29","UPI-B743846F8A","SIM-0C3416E18C","","","DA-8DC242E2E5"
"KA-202603-066153","PH-83947BC8D4","BK-8CCD74DF26","UPI-A9594F0D1C","SIM-47AE084382","","","DA-F1D84CA65A"
"KA-202603-066156","PH-38E6A06C42","BK-51B2097D6E","UPI-E304BD6579","SIM-A2152EC9B4","","","DA-12F8AF12DA"
"KA-202603-066159","PH-370BBF32AA","BK-7D0806F762","UPI-2FE071CABD","SIM-E9A338492A","","","DA-E56AE46B72"
"KA-202603-066162","PH-0A75C7D368","BK-BEC9E74F2D","UPI-B23D05E145","SIM-A32A670F7D","","","DA-035BC0855B"
"KA-202603-066165","PH-751BE53C3B","BK-9A3DD0BDF9","UPI-5B709DCE3D","SIM-734E096746","","","DA-AA632212E5"
"KA-202603-066168","PH-ADF0626F26","BK-919E3896C3","UPI-E12D66E661","SIM-349BF6FB8F","","","DA-604FF4FC4A"
"KA-202603-066171","PH-54E9EA3B38","BK-965848446E","UPI-9CACA5CAF1","SIM-90851249EF","","","DA-D3A569155B"
"KA-202603-066174","PH-8F0B7D5DE7","BK-BEA4EAAF55","UPI-97CC824828","SIM-ECB857C460","","","DA-09DB819DD1"
"KA-202603-066177","PH-5ECB9F008A","BK-EE07280CC5","UPI-8A287A8C80","SIM-201EC29651","","","DA-44092D8C14"
"KA-202603-066180","PH-D3BD45C2FB","BK-2BB56EA60C","UPI-BC2013EB08","SIM-9577D57973","","","DA-B49E2D2978"
"KA-202603-066183","PH-0E84FC95AE","BK-436CA8D756","UPI-9EC265B872","SIM-888E2A44D6","","","DA-B69B594C1E"
"KA-202603-066186","PH-F17ECDB6C8","BK-F5417A5252","UPI-D629604A08","SIM-86A2F9878F","","","DA-EBFFA1B5A4"
"KA-202603-066189","PH-72CCF09F24","BK-A90C30939F","UPI-A8876C1553","SIM-00B6B26F8E","","","DA-9501F9812D"
"KA-202603-066192","PH-495CBE6C8E","BK-0C416A0C57","UPI-522662FE82","SIM-83DEF10660","","","DA-8079635932"
"KA-202603-066195","PH-2B5F99F09A","BK-A7AE610A72","UPI-4F5EA81E2D","SIM-C5172D18F0","","","DA-E22663C42A"
"KA-202603-066198","PH-8198EA66FA","BK-461E912E93","UPI-E55FC30097","SIM-48C6A9DDAE","","","DA-D5739B8756"
"KA-202603-066201","PH-9AF09C6D8D","BK-F87DC93FCA","UPI-2A7B162DBF","SIM-08C7C65342","","","DA-BFC7E4F92A"
"KA-202603-066204","PH-F02E6CCE05","BK-7AE9D75465","UPI-85B44F3220","SIM-252292C12F","","","DA-251DD5A34D"
"KA-202603-066207","PH-3265189725","BK-72166DF7EC","UPI-1C140B5D28","SIM-A3DF0B348F","","","DA-E84889B34D"
"KA-202603-066210","PH-AC3FB6BD54","BK-F53BFEFE24","UPI-B94DF954CD","SIM-69652F1B02","","","DA-CB0C0FA986"
"KA-202603-066213","PH-EE9B8ACD5F","BK-A53E4EF6B6","UPI-776E993F32","SIM-0136C61281","","","DA-CC9B9474CC"
"KA-202603-066216","PH-04C21C2D84","BK-F6A3A38B22","UPI-1ACA6ABCAF","SIM-E3DC4A7645","","","DA-21ECA18BDF"
"KA-202603-066219","PH-6ECACCAD48","BK-F058BECD5D","UPI-397E6EDA01","SIM-AF10E98A56","","","DA-AFEB6D2912"
"KA-202603-066222","PH-71478909C6","BK-AF628682A8","UPI-F13E4E1352","SIM-10D53D011B","","","DA-1CFE18C2F6"
"KA-202603-066225","PH-131F72A6AD","BK-3F405405D2","UPI-976E90E903","SIM-E4BC6DE375","","","DA-99B59F667A"
"KA-202603-066228","PH-8AAED801C5","BK-A13AEC9416","UPI-445BDACE7B","SIM-D903005EEC","","","DA-00C285C1C3"
"KA-202603-066231","PH-5DC17E55C5","BK-219C720666","UPI-2546BD519F","SIM-15036FB620","","","DA-4325382303"
"KA-202603-066234","PH-A8F5847CAA","BK-24A5C9CCF6","UPI-8F1FDD2CA3","SIM-AAC54835F6","","","DA-48EFEA8010"
"KA-202603-066237","PH-5D5D54FE9B","BK-C154065D9C","UPI-19885EA361","SIM-B1F24A5193","","","DA-F268295598"
"KA-202603-066240","PH-37D0F7BBC0","BK-42040189F9","UPI-FF2BDF3AF3","SIM-A305257A33","","","DA-9BF7BE1E5F"
"KA-202603-066243","PH-74CF7CC64A","BK-2C05E0414D","UPI-83B7934321","SIM-4269359E9D","","","DA-46F2EC8FB6"
"KA-202603-066246","PH-F202AF0B73","BK-79AA86D800","UPI-5001E2BEA2","SIM-1A5A223C0D","","","DA-B0B06A7E5F"
"KA-202603-066249","PH-3CD20E34A7","BK-175E4F8ED4","UPI-DC09C2B782","SIM-C3A6B3CC1E","","","DA-6153537401"
"KA-202603-066252","PH-D06B384A0F","BK-3FFA11CCCB","UPI-ADC55B2C4A","SIM-6BEB0BB68A","","","DA-998955AA13"
"KA-202603-066255","PH-2D38230C31","BK-D06B89F693","UPI-158A59DB7B","SIM-0B324A9293","","","DA-9690B2C991"
"KA-202603-066258","PH-4836649D8B","BK-2A17CD282C","UPI-6EB4A34DD2","SIM-1062969A5E","","","DA-EE35C53270"
"KA-202603-066261","PH-A2428A720C","BK-A57526D786","UPI-EF5287FF0D","SIM-FABE37C521","","","DA-4716899E8E"
"KA-202603-066264","PH-A6A916AEEE","BK-3E0E2E8664","UPI-B6F973BAD0","SIM-4A408FED41","","","DA-FBFF4105F2"
"KA-202603-066267","PH-14D469A246","BK-E22FAFB8BA","UPI-00A801E231","SIM-29CAEEF041","","","DA-F6F986FB2E"
"KA-202603-066270","PH-8DC6D94927","BK-E0D669AEB9","UPI-7362FC0462","SIM-3095BC828D","","","DA-2E0B6909D1"
"KA-202603-066273","PH-D1E88239C1","BK-57ED1D7925","UPI-4B5C6BF840","SIM-3982242618","","","DA-69F08221C5"
"KA-202603-066276","PH-03F299B079","BK-2CD8DF5057","UPI-49AC3220B3","SIM-AA4D0CA146","","","DA-EF6043F966"
"KA-202603-066279","PH-D8454EEE76","BK-4CA7E31F63","UPI-798755325A","SIM-798977497B","","","DA-90851FEACF"
"KA-202603-066282","PH-8725014BD0","BK-FE2F10C803","UPI-A52CEBBEDE","SIM-87BD42328D","","","DA-E61B75A499"
"KA-202603-066285","PH-55BBBABF03","BK-5B984056F0","UPI-7C5BA5B33B","SIM-7F9D6B0AB2","","","DA-21878405A6"
"KA-202603-066288","PH-89C52DB5BE","BK-A468C89A73","UPI-2DA6FB2F27","SIM-12D2686348","","","DA-88526028FF"
"KA-202603-066291","PH-BC6E1FD96B","BK-B82EFA4EE6","UPI-391E83E3BB","SIM-62571E37BD","","","DA-344EAC9A33"
"KA-202603-066294","PH-89A05FF255","BK-1CD59DE9AE","UPI-C62DA167DA","SIM-D4A5CC715D","","","DA-54D57F70C0"
"KA-202603-066297","PH-C072E5DB45","BK-085FA349E3","UPI-D026BB4647","SIM-525D4E3F93","","","DA-9F741589DA"
"KA-202603-066300","PH-D2FF58556F","BK-7A8E7AE5A7","UPI-127F72CAA2","SIM-0A7148C44A","","","DA-20D4CCD9A8"
"KA-202603-066303","PH-B53C0873B2","BK-043B1A49FC","UPI-8568690A70","SIM-A70AFF3F3E","","","DA-2B584D66D1"
"KA-202603-066306","PH-1503E2DFBB","BK-2943B1E6C2","UPI-51C512E307","SIM-FDFD31E7D7","","","DA-458BDB94E5"
"KA-202603-066309","PH-42098B6B11","BK-BB3E116C01","UPI-5D674EF1E6","SIM-E6EAA07294","","","DA-2F58247170"
"KA-202603-066312","PH-6F4EFB02D8","BK-008CBE859B","UPI-7FBD7CBA9B","SIM-0ED5F5F491","","","DA-3434CC604E"
"KA-202603-066315","PH-CEE69CE483","BK-09725A9600","UPI-3ACC458847","SIM-2980D0123B","","","DA-2EBB9DCFB3"
"KA-202603-066318","PH-8386529AEF","BK-22833EB008","UPI-1A213B45EB","SIM-79F4558057","","","DA-6042DDC882"
"KA-202603-066321","PH-09DA9616A0","BK-55646FCBBE","UPI-42FC8D9DF3","SIM-8F5EA3258D","","","DA-81C22D4C9F"
"KA-202603-066324","PH-AB159A41B4","BK-FD37785033","UPI-6360B0FF26","SIM-BC9ECCC033","","","DA-1846857D34"
"KA-202603-066327","PH-49CFEE1302","BK-C7A6E234D6","UPI-2E6E7C7E62","SIM-1ED8F440F4","","","DA-7D0DAE1B72"
"KA-202603-066330","PH-02ADD726CB","BK-3E04A65F95","UPI-72305C7D5B","SIM-CF3C216128","","","DA-A63485CC6B"
"KA-202603-066333","PH-25F54E75BA","BK-E82B85ED11","UPI-BBB9427773","SIM-78830316E7","","","DA-F512311A94"
"KA-202603-066336","PH-DA2D8650A3","BK-844A1C948B","UPI-CAA15F0BB6","SIM-583726F8A4","","","DA-90C96FB9D5"
